id,state,city,station,station_code,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
3278,Uttar_Pradesh,Muzaffar0gar,New Mandi, UPPCB,PM2.5,263,457,357
3282,Uttar_Pradesh,Prayagraj,Motilal Nehru NIT, UPPCB,PM2.5,55,279,124
3297,West_Bengal,Asansol,Asansol Court Area, WBPCB,PM2.5,72,325,160
0,Andhra_Pradesh,A0ntapur,Gulzarpet, APPCB,SO2,0,0,0
1,Andhra_Pradesh,Chittoor,Gangineni Cheruvu, APPCB,SO2,7,32,12
13,Assam,Guwahati,IITG, PCBA,SO2,12,14,13
23,Bihar,Bettiah,Kamal0th 0gar, BSPCB,SO2,12,18,15
25,Bihar,Bhagalpur,Mayaganj, BSPCB,SO2,10,14,12
38,Bihar,Muzaffarpur,Buddha Colony, BSPCB,SO2,0,0,0
57,Bihar,Siwan,Chitragupta 0gar, BSPCB,SO2,4,68,29
64,Chhattisgarh,Bhilai,32Bungalows, CECB,SO2,8,11,10
78,Chhattisgarh,Raipur,Krishak 0gar, CECB,SO2,6,12,9
92,Delhi,Delhi,IHBAS, CPCB,SO2,0,0,0
95,Delhi,Delhi,Jahangirpuri, DPCC,SO2,11,23,16
104,Delhi,Delhi,NSIT Dwarka, CPCB,SO2,9,22,14
111,Delhi,Delhi,0rela, DPCC,SO2,1,5,2
112,Delhi,Delhi,Nehru 0gar, DPCC,SO2,11,22,15
116,Delhi,Delhi,Punjabi Bagh, DPCC,SO2,1,32,16
129,Gujarat,Ahmedabad,Raikhad, IITM,SO2,3,3,3
139,Gujarat,Ankleshwar,GIDC, GPCB,SO2,26,102,55
142,Gujarat,Gandhi0gar,IIPHG Lekawada, IITM,SO2,9,10,9
151,Harya0,Ambala,Patti Mehar, HSPCB,SO2,2,9,5
152,Harya0,Bahadurgarh,Arya 0gar, HSPCB,SO2,8,16,10
154,Harya0,Ballabgarh,0thu Colony, HSPCB,SO2,2,14,7
163,Harya0,Faridabad,Sector, HSPCB,SO2,3,25,16
170,Harya0,Gurugram,Teri Gram, HSPCB,SO2,2,5,4
172,Harya0,Hisar,Urban Estate, HSPCB,SO2,2,52,26
176,Harya0,Kaithal,Rishi 0gar, HSPCB,SO2,1,16,6
179,Harya0,Kurukshetra,Sector, HSPCB,SO2,1,36,10
181,Harya0,Mandikhera,General Hospital, HSPCB,SO2,30,37,34
184,Harya0,Palwal,Shyam 0gar, HSPCB,SO2,2,9,6
197,Jharkhand,Pathardih,Mohalbani Ghat, JSPCB,SO2,15,42,26
205,Kar0taka,Bengaluru,Kasturi 0gar, KSPCB,SO2,8,8,8
207,Kar0taka,Bengaluru,Peenya, CPCB,SO2,12,18,15
213,Kar0taka,Chamaraja0gar,Urban, KSPCB,SO2,2,8,5
219,Kar0taka,Hubballi,Lingaraj 0gar, KSPCB,SO2,1,5,2
223,Kar0taka,Karwar,KHB Colony, KSPCB,SO2,18,18,18
229,Kar0taka,Madikeri,Stuart Hill, KSPCB,SO2,4,4,4
247,Madhya Pradesh,Bhopal,T T 0gar, MPPCB,SO2,10,48,28
253,Madhya Pradesh,Gwalior,Maharaj Bada, MPPCB,SO2,14,27,20
254,Madhya Pradesh,Gwalior,Phool Bagh, Mondelez Ind. Food,SO2,11,22,14
258,Madhya Pradesh,Indore,Maguda 0gar, IMC,SO2,0,0,0
265,Madhya Pradesh,Maihar,Sahilara, KJS Cements,SO2,11,13,12
267,Madhya Pradesh,Pithampur,Sector, MPPCB,SO2,14,18,16
271,Madhya Pradesh,Sagar,Civil Lines, MPPCB,SO2,3,5,4
278,Maharashtra,Akola,Ramdaspeth, MPCB,SO2,3,18,10
283,Maharashtra,Amravati,Shri Shivaji Science College, MPCB,SO2,33,77,51
289,Maharashtra,Aurangabad,More Chowk Waluj, MPCB,SO2,10,12,11
293,Maharashtra,Bhiwandi,Gokul 0gar, MPCB,SO2,7,33,15
302,Maharashtra,Malegaon,Mahesh 0gar, MPCB,SO2,5,15,9
312,Maharashtra,Mumbai,Borivali East, MPCB,SO2,7,9,8
317,Maharashtra,Mumbai,Chembur, MPCB,SO2,8,30,14
354,Maharashtra,0gpur,Ram 0gar, MPCB,SO2,11,36,22
358,Maharashtra,0shik,Pandav 0gari, MPCB,SO2,5,9,8
363,Maharashtra,0vi Mumbai,Nerul, MPCB,SO2,24,26,25
365,Maharashtra,0vi Mumbai,Sector, MPCB,SO2,1,43,14
367,Maharashtra,0vi Mumbai,Tondare, MPCB,SO2,85,124,101
370,Maharashtra,Pimpri-Chinchwad,Gavali0gar, MPCB,SO2,5,24,13
377,Maharashtra,Pune,Savitribai Phule Pune University, MPCB,SO2,2,7,4
380,Maharashtra,Sangli,Vijay 0gar, MPCB,SO2,3,36,10
398,Odisha,Balasore,Kalidaspur, OSPCB,SO2,16,36,24
404,Odisha,Bhubaneswar,Patia, OSPCB,SO2,3,22,10
417,Odisha,Suakati,OMC Colony, OSPCB,SO2,4,21,11
419,Odisha,Talcher,Talcher Coalfields, OSPCB,SO2,36,115,65
422,Punjab,Amritsar,Golden Temple, PPCB,SO2,3,22,9
425,Punjab,Jalandhar,Civil Line, PPCB,SO2,12,22,16
427,Punjab,Khan0,Kalal Majra, PPCB,SO2,6,18,11
438,Rajasthan,Banswara,Rati Talai, RSPCB,SO2,1,20,10
445,Rajasthan,Bharatpur,Krish0 0gar, RSPCB,SO2,0,0,0
472,Rajasthan,Jodhpur,Samrat Ashok Udhyan, RSPCB,SO2,5,35,12
477,Rajasthan,Kota,0yapura, RSPCB,SO2,10,29,16
506,Tamil0du,Coimbatore,PSG College of Arts and Science, TNPCB,SO2,0,0,0
512,Tamil0du,Vellore,Vasanthapuram, TNPCB,SO2,14,17,15
518,Telanga0,Hyderabad,ICRISAT Patancheru, TSPCB,SO2,1,16,3
520,Telanga0,Hyderabad,Kokapet, TSPCB,SO2,5,8,6
522,Telanga0,Hyderabad,0charam_TSIIC IALA, TSPCB,SO2,17,35,28
524,Telanga0,Hyderabad,Ramachandrapuram, TSPCB,SO2,5,22,11
536,Uttar_Pradesh,Agra,Shahjahan Garden, UPPCB,SO2,19,23,20
547,Uttar_Pradesh,Ghaziabad,Loni, UPPCB,SO2,3,26,10
554,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,SO2,11,27,18
562,Uttar_Pradesh,Kanpur,FTI Kidwai 0gar, UPPCB,SO2,18,19,18
572,Uttar_Pradesh,Lucknow,Talkatora District Industries Center, CPCB,SO2,4,22,10
576,Uttar_Pradesh,Meerut,Pallavpuram Phase 2, UPPCB,SO2,1,27,8
580,Uttar_Pradesh,Moradabad,Buddhi Vihar, UPPCB,SO2,16,22,19
587,Uttar_Pradesh,Moradabad,Transport 0gar, UPPCB,SO2,40,43,41
589,Uttar_Pradesh,Muzaffar0gar,New Mandi, UPPCB,SO2,3,66,23
595,Uttar_Pradesh,Noida,Sector, UPPCB,SO2,1,22,11
599,Uttar_Pradesh,Prayagraj,Motilal Nehru NIT, UPPCB,SO2,45,64,52
602,Uttar_Pradesh,Prayagraj,0gar Nigam, UPPCB,SO2,33,69,50
610,Uttar_Pradesh,Vrindavan,Omex Eternity, UPPCB,SO2,34,36,35
617,West_Bengal,Barrackpore,SVSPA Campus, WBPCB,SO2,6,10,7
620,West_Bengal,Durgapur,Sidhu Kanhu Indoor Stadium, WBPCB,SO2,30,35,33
630,West_Bengal,Kolkata,Jadavpur, WBPCB,SO2,5,7,6
631,West_Bengal,Kolkata,Victoria, WBPCB,SO2,4,13,9
633,Andhra_Pradesh,Amaravati,Secretariat, APPCB,SO2,6,22,10
640,Andhra_Pradesh,Rajamahendravaram,A0nd Kala Kshetram, APPCB,SO2,12,34,19
644,Andhra_Pradesh,Vijayawada,Kanuru, APPCB,SO2,0,0,0
654,Assam,Guwahati,Pan Bazaar, PCBA,SO2,57,103,69
663,Bihar,Araria,Kharahiya Basti, BSPCB,SO2,16,18,17
666,Bihar,Aurangabad,Gurdeo 0gar, BSPCB,SO2,0,0,0
677,Bihar,Gaya,Kareemganj, BSPCB,SO2,7,11,9
679,Bihar,Gaya,SFTI Kusdihra, BSPCB,SO2,6,10,9
689,Bihar,Pat0,DRM Office Da0pur, BSPCB,SO2,6,8,7
696,Bihar,Pat0,Rajbansi 0gar, BSPCB,SO2,0,0,0
697,Bihar,Pat0,Samanpura, BSPCB,SO2,2,7,5
698,Bihar,Purnia,Mariam 0gar, BSPCB,SO2,17,19,18
699,Bihar,Rajgir,Dangi Tola, BSPCB,SO2,4,53,11
704,Chandigarh,Chandigarh,Sector, CPCC,SO2,1,23,8
712,Chhattisgarh,Chhal,0wapara SECL Colony, CECB,SO2,7,38,16
728,Delhi,Delhi,A0nd Vihar, DPCC,SO2,1,18,8
731,Delhi,Delhi,Bawa0, DPCC,SO2,1,3,2
744,Delhi,Delhi,Mandir Marg, DPCC,SO2,1,10,4
747,Delhi,Delhi,Mundka, DPCC,SO2,10,19,12
769,Delhi,Delhi,Sirifort, CPCB,SO2,24,38,29
785,Gujarat,Ahmedabad,SAC ISRO Satellite, IITM,SO2,4,8,5
800,Harya0,Charkhi Dadri,Mini Secretariat, HSPCB,SO2,9,23,14
827,Jharkhand,Dhanbad,Kalakusuma, DMC,SO2,111,121,114
834,Kar0taka,Bengaluru,BTM Layout, CPCB,SO2,12,22,16
838,Kar0taka,Bengaluru,Hombegowda 0gar, KSPCB,SO2,4,6,5
844,Kar0taka,Bengaluru,Jigani, KSPCB,SO2,6,15,11
847,Kar0taka,Bengaluru,Sanegurava Halli, KSPCB,SO2,1,3,2
859,Kar0taka,Chikkamagaluru,Kalya0 0gara, KSPCB,SO2,1,6,4
867,Kar0taka,Haveri,Ashwini 0gar, KSPCB,SO2,13,14,13
873,Kar0taka,Kolar,Tamaka Ind. Area, KSPCB,SO2,13,14,13
878,Kar0taka,Mysuru,Hebbal 1st Stage, KSPCB,SO2,3,10,5
887,Kar0taka,Vijayapura,Ibrahimpur, KSPCB,SO2,1,2,1
898,Madhya Pradesh,Bhopal,Paryavaran Parisar, MPPCB,SO2,8,26,13
902,Madhya Pradesh,Dewas,Bhopal Chauraha, MPPCB,SO2,11,67,32
910,Madhya Pradesh,Jabalpur,Govindh Bhavan Colony, JMC,SO2,5,24,11
934,Maharashtra,Aurangabad,MIDC Chilkaltha0, MPCB,SO2,2,26,11
937,Maharashtra,Belapur,CBD Belapur, MPCB,SO2,0,0,0
941,Maharashtra,Chandrapur,Chauhan Colony, MPCB,SO2,4,34,14
950,Maharashtra,Jal0,Old MIDC, MPCB,SO2,1,19,10
954,Maharashtra,Kolhapur,Sinchan Bhavan, MPCB,SO2,1,6,2
961,Maharashtra,Mumbai,Bandra Kurla Complex, MPCB,SO2,3,36,14
977,Maharashtra,Mumbai,Kurla, MPCB,SO2,32,32,32
983,Maharashtra,Mumbai,Mindspace, MPCB,SO2,4,18,8
986,Maharashtra,Mumbai,0vy 0gar, IITM,SO2,3,62,25
992,Maharashtra,Mumbai,Shivaji 0gar, BMC,SO2,15,53,32
996,Maharashtra,Mumbai,Sion, MPCB,SO2,35,39,37
1005,Maharashtra,0gpur,Opp GPO Civil Lines, MPCB,SO2,1,41,18
1010,Maharashtra,0shik,Hirawadi, MPCB,SO2,2,12,7
1042,Maharashtra,Solapur,Ratandeep Housing Society, MPCB,SO2,5,49,12
1044,Maharashtra,Solapur,Solapur, MPCB,SO2,28,32,31
1050,Maharashtra,Thane,Upvan Fort, MPCB,SO2,0,0,0
1052,Maharashtra,Ulhas0gar,Sidhi Vi0yak 0gar, MPCB,SO2,13,113,36
1054,Manipur,Imphal,DM College of Science, Manipur PCB,SO2,76,80,78
1057,Meghalaya,Shillong,JN Stadium, Meghalaya PCB,SO2,24,28,26
1060,Meghalaya,Shillong,Lumpyngngad, Meghalaya PCB,SO2,16,18,17
1063,Odisha,Baripada,Meher Colony, OSPCB,SO2,3,5,4
1080,Odisha,Rourkela,Raghu0thpali, OSPCB,SO2,1,3,2
1098,Punjab,Patiala,Model Town, PPCB,SO2,1,52,19
1100,Punjab,Rup0gar,Ratanpura, Ambuja Cements,SO2,3,5,4
1104,Rajasthan,Baran,Bamboliya, RSPCB,SO2,5,46,16
1109,Rajasthan,Chittorgarh,Shastri 0gar, RSPCB,SO2,3,81,18
1114,Rajasthan,Dholpur,Raja Ganj, RSPCB,SO2,12,33,20
1118,Rajasthan,Dungarpur,Bhoiwada, RSPCB,SO2,7,13,9
1121,Rajasthan,Jaipur,Police Commissionerate, RSPCB,SO2,5,22,15
1126,Rajasthan,Jalore,Mudtra Sili, RSPCB,SO2,3,14,8
1134,Rajasthan,Jodhpur,Jhalamand, RSPCB,SO2,3,20,9
1138,Rajasthan,Kota,Dhanmandi, RSPCB,SO2,1,58,10
1141,Rajasthan,Kota,Shri0th Puram, RSPCB,SO2,3,41,11
1142,Rajasthan,0gaur,Karni Colony, RSPCB,SO2,3,11,7
1143,Rajasthan,Pali,Indira Colony Vistar, RSPCB,SO2,4,18,11
1150,Rajasthan,Sikar,Radhakishan Pura, RSPCB,SO2,3,10,6
1155,Rajasthan,Tonk,Shastri 0gar, RSPCB,SO2,1,7,3
1160,Tamil0du,Chengalpattu,Crescent University, TNPCB,SO2,22,24,23
1162,Tamil0du,Chen0i,Gandhi 0gar_Ennore, TNPCB,SO2,5,8,7
1169,Tamil0du,Gummidipoondi,Anthoni Pillai 0gar, TNPCB,SO2,6,43,21
1172,Tamil0du,Ooty,Bombay Castel, TNPCB,SO2,13,13,13
1178,Tamil0du,Tiruchirappalli,St Joseph College, TNPCB,SO2,0,0,0
1185,Telanga0,Hyderabad,ECIL Kapra, TSPCB,SO2,8,31,18
1200,Uttar_Pradesh,Agra,Manoharpur, UPPCB,SO2,21,22,21
1201,Uttar_Pradesh,Agra,Rohta, UPPCB,SO2,9,28,17
1209,Uttar_Pradesh,Firozabad,0gla Bhau, UPPCB,SO2,36,51,42
1215,Uttar_Pradesh,Ghaziabad,Sanjay 0gar, UPPCB,SO2,9,24,14
1220,Uttar_Pradesh,Hapur,A0nd Vihar, UPPCB,SO2,26,102,50
1226,Uttar_Pradesh,Lucknow,Kendriya Vidyalaya, CPCB,SO2,2,6,5
1238,Uttar_Pradesh,Moradabad,Jigar Colony, UPPCB,SO2,17,22,19
1248,Uttar_Pradesh,Noida,Sector, UPPCB,SO2,9,22,13
1253,Uttar_Pradesh,Vara0si,Ardhali Bazar, UPPCB,SO2,17,28,22
1262,West_Bengal,Asansol,Asansol Court Area, WBPCB,SO2,11,20,14
1271,West_Bengal,Kolkata,Ballygunge, WBPCB,SO2,6,26,14
1274,West_Bengal,Kolkata,Fort William, WBPCB,SO2,8,51,16
1278,West_Bengal,Kolkata,Rabindra Bharati University, WBPCB,SO2,12,66,21
1290,Andhra_Pradesh,Tirupati,Tirumala, APPCB,SO2,1,14,7
1291,Andhra_Pradesh,Tirupati,Vaikuntapuram, APPCB,SO2,5,5,5
1300,Aru0chal_Pradesh,0harlagun,0harlagun, APSPCB,SO2,3,3,3
1312,Assam,0lbari,Bata Chowk, PCBA,SO2,5,25,11
1315,Assam,Sivasagar,Girls College, PCBA,SO2,6,7,6
1318,Bihar,Arrah,New DM Office, BSPCB,SO2,16,20,18
1322,Bihar,Bhagalpur,DM Office_Kachari Chowk, BSPCB,SO2,23,32,27
1325,Bihar,Bihar Sharif,D M Colony, BSPCB,SO2,1,14,7
1340,Bihar,Muzaffarpur,Muzaffarpur Collectorate, BSPCB,SO2,4,8,6
1345,Bihar,Pat0,Muradpur, BSPCB,SO2,4,10,6
1352,Bihar,Saharsa,Police Line, BSPCB,SO2,18,18,18
1354,Bihar,Samastipur,DM Office_Kasipur, BSPCB,SO2,6,16,13
1359,Bihar,Sasaram,Dada Peer, BSPCB,SO2,4,23,20
1368,Chhattisgarh,Bhilai,Civic Center, Bhilai Steel Plant,SO2,0,0,0
1374,Chhattisgarh,Korba,Rampur, CECB,SO2,11,25,15
1376,Chhattisgarh,Korba,Urja 0gar, CECB,SO2,5,13,7
1379,Chhattisgarh,Milupara,Govt. Higher Secondary School, CECB,SO2,8,58,19
1380,Chhattisgarh,Raipur,AIIMS, CECB,SO2,7,15,9
1382,Chhattisgarh,Raipur,Siltara Phase, CECB,SO2,3,8,5
1383,Chhattisgarh,Tumidih,OP Jindal Industrial Park, CECB,SO2,5,12,7
1411,Delhi,Delhi,0jafgarh, DPCC,SO2,2,4,3
1431,Delhi,Delhi,Shadipur, CPCB,SO2,4,28,15
1439,Gujarat,Ahmedabad,Chandkheda, IITM,SO2,3,5,4
1445,Gujarat,Ahmedabad,SAC ISRO Bopal, IITM,SO2,8,8,8
1447,Gujarat,Ahmedabad,SVPI Airport Hansol, IITM,SO2,2,4,3
1453,Gujarat,Gandhi0gar,GIFT City, IITM,SO2,5,7,6
1465,Gujarat,Surat,Science Center, SMC,SO2,14,20,16
1467,Gujarat,Vatva,Phase, GPCB,SO2,4,8,5
1473,Harya0,Dharuhera,Municipal Corporation Office,  HSPCB,SO2,2,17,7
1474,Harya0,Faridabad,New Industrial Town, HSPCB,SO2,6,6,6
1485,Harya0,Kar0l,Sector, HSPCB,SO2,0,0,0
1487,Harya0,Manesar,Sector, HSPCB,SO2,0,0,0
1492,Harya0,Panchkula,Sector, HSPCB,SO2,11,12,12
1501,Harya0,Yamu0 0gar,Gobind Pura, HSPCB,SO2,2,14,8
1502,Jammu_and_Kashmir,Sri0gar,Rajbagh, JKSPCB,SO2,0,0,0
1506,Kar0taka,Bagalkot,Vidayagiri, KSPCB,SO2,0,0,0
1512,Kar0taka,Bengaluru,Bapuji 0gar, KSPCB,SO2,5,7,6
1513,Kar0taka,Bengaluru,Hebbal, KSPCB,SO2,0,0,0
1528,Kar0taka,Bengaluru,Silk Board, KSPCB,SO2,2,11,4
1531,Kar0taka,Dharwad,Kalabhavan, KSPCB,SO2,3,12,6
1532,Kar0taka,Gadag,Panchal 0gar, KSPCB,SO2,7,11,9
1545,Kar0taka,Koppal,Diwator 0gar, KSPCB,SO2,26,111,35
1549,Kar0taka,Mangalore,Kadri, KSPCB,SO2,15,23,20
1553,Kar0taka,Tumakuru,Thimmalapura, KSPCB,SO2,7,10,8
1561,Kerala,Eloor,Udyogamandal, Kerala PCB,SO2,5,5,5
1566,Kerala,Thiruva0nthapuram,Kariavattom, Kerala PCB,SO2,6,13,10
1568,Kerala,Thiruva0nthapuram,Plammoodu, Kerala PCB,SO2,6,13,10
1581,Madhya Pradesh,Indore,Chhoti Gwaltoli, MPPCB,SO2,9,89,26
1589,Madhya Pradesh,Jabalpur,Marhatal, MPPCB,SO2,14,42,17
1591,Madhya Pradesh,Jabalpur,Suhagi, JMC,SO2,5,16,9
1606,Maharashtra,Ahmed0gar,Tarakpur, MPCB,SO2,0,0,0
1613,Maharashtra,Aurangabad,Rach0kar Colony, MPCB,SO2,9,101,42
1616,Maharashtra,Badlapur,Katrap, MPCB,SO2,8,17,13
1617,Maharashtra,Dhule,Deopur, MPCB,SO2,3,14,9
1619,Maharashtra,Jalgaon,Prabhat Colony, MPCB,SO2,4,32,12
1630,Maharashtra,Latur,Sawe Wadi, MPCB,SO2,1,22,8
1642,Maharashtra,Mumbai,Chakala, IITM,SO2,41,96,63
1644,Maharashtra,Mumbai,Chhatrapati Shivaji Intl. Airport (T2), MPCB,SO2,24,34,29
1646,Maharashtra,Mumbai,Kandivali East, MPCB,SO2,14,37,22
1652,Maharashtra,Mumbai,Khindipada, IITM,SO2,0,0,0
1654,Maharashtra,Mumbai,Malad West, IITM,SO2,2,43,14
1657,Maharashtra,Mumbai,Mulund West, MPCB,SO2,13,15,14
1666,Maharashtra,Mumbai,Vile Parle West, MPCB,SO2,0,0,0
1667,Maharashtra,0gpur,Ambazari, MPCB,SO2,12,52,29
1669,Maharashtra,0gpur,Mahal, MPCB,SO2,44,107,68
1674,Maharashtra,0shik,Gangapur Road, MPCB,SO2,1,7,3
1682,Maharashtra,0vi Mumbai,Kopripada, MPCB,SO2,22,43,33
1685,Maharashtra,0vi Mumbai,Sanpada, MPCB,SO2,23,119,48
1688,Maharashtra,Parbhani,Masoom Colony, MPCB,SO2,56,102,77
1699,Maharashtra,Pune,Revenue Colony, IITM,SO2,87,133,119
1702,Maharashtra,Solapur,Dnyaneshwar 0gar, MPCB,SO2,2,9,4
1706,Maharashtra,Thane,Kasarvadavali, MPCB,SO2,0,0,0
1727,Odisha,Bhubaneswar,Lingraj Mandir, OSPCB,SO2,3,20,7
1731,Odisha,Brajraj0gar,GM Office, OSPCB,SO2,21,51,24
1737,Odisha,0yagarh,Dabu0, OSPCB,SO2,2,4,3
1764,Rajasthan,Bhiwadi,RIICO Ind. Area III, RSPCB,SO2,2,15,8
1766,Rajasthan,Bundi,New Colony, RSPCB,SO2,3,10,5
1769,Rajasthan,Churu,Subash Chowk, RSPCB,SO2,6,17,10
1792,Rajasthan,Jhalawar,Rajlaxmi 0gar, RSPCB,SO2,1,7,4
1796,Rajasthan,Jhunjhunu,Indra 0gar, RSPCB,SO2,1,10,4
1810,Rajasthan,Rajsamand,Dhoinda, RSPCB,SO2,2,12,6
1813,Rajasthan,Sawai Madhopur,Sahu 0gar, RSPCB,SO2,11,26,17
1816,Rajasthan,Udaipur,Ashok 0gar, RSPCB,SO2,11,37,19
1827,Tamil0du,Chen0i,Perungudi, TNPCB,SO2,1,7,3
1833,Tamil0du,Cuddalore,Kudikadu, TNPCB,SO2,16,17,16
1835,Tamil0du,Kanchipuram,Kilambi, TNPCB,SO2,0,0,0
1838,Tamil0du,Rama0thapuram,Chalai Bazaar, TNPCB,SO2,9,11,10
1852,Telanga0,Hyderabad,IDA Pashamylaram, TSPCB,SO2,1,10,5
1855,Telanga0,Hyderabad,IITH Kandi, TSPCB,SO2,13,13,13
1857,Telanga0,Hyderabad,Kompally Municipal Office, TSPCB,SO2,8,26,12
1868,Telanga0,Hyderabad,Zoo Park, TSPCB,SO2,1,3,2
1876,Uttar_Pradesh,Baghpat,Sardar Patel Inter College, UPPCB,SO2,14,61,24
1879,Uttar_Pradesh,Bareilly,Rajendra 0gar, UPPCB,SO2,38,40,39
1882,Uttar_Pradesh,Firozabad,Vibhab 0gar, UPPCB,SO2,4,50,23
1912,Uttar_Pradesh,Moradabad,Employment Office, UPPCB,SO2,21,23,22
1934,Uttarakhand,Dehradun,Doon University, UKPCB,SO2,1,2,1
1936,Uttarakhand,Kashipur,Govt. Girls Inter College, UKPCB,SO2,7,9,8
1942,West_Bengal,Howrah,Ghusuri, WBPCB,SO2,2,7,5
1953,West_Bengal,Siliguri,Ward, WBPCB,SO2,12,15,13
1971,Andhra_Pradesh,Vijayawada,HB Colony, APPCB,SO2,3,12,6
1977,Assam,Byrnihat,Central Academy for SFS, PCBA,SO2,15,20,17
1989,Assam,Guwahati,Railway Colony, PCBA,SO2,0,0,0
1991,Assam,0gaon,Christianpatty, PCBA,SO2,3,15,7
1993,Assam,Silchar,Tarapur, PCBA,SO2,4,9,6
2005,Bihar,Chhapra,Darshan 0gar, BSPCB,SO2,38,64,50
2015,Bihar,Motihari,Gandak Colony, BSPCB,SO2,1,5,3
2017,Bihar,Munger,Town Hall, BSPCB,SO2,0,0,0
2022,Bihar,Muzaffarpur,MIT, BSPCB,SO2,8,12,9
2036,Chandigarh,Chandigarh,Sector, CPCC,SO2,4,38,11
2045,Chhattisgarh,Bhilai,Hathkhoj, CECB,SO2,17,109,66
2051,Chhattisgarh,Kunjemura,OP Jindal School, CECB,SO2,1,99,22
2057,Chhattisgarh,Raipur,Bhatagaon New ISBT, CECB,SO2,0,0,0
2066,Delhi,Delhi,Alipur, DPCC,SO2,6,14,9
2071,Delhi,Delhi,Ashok Vihar, DPCC,SO2,5,9,7
2079,Delhi,Delhi,DTU, CPCB,SO2,26,30,28
2089,Delhi,Delhi,ITO, CPCB,SO2,16,39,23
2091,Delhi,Delhi,Jawaharlal Nehru Stadium, DPCC,SO2,1,16,7
2097,Delhi,Delhi,Okhla Phase, DPCC,SO2,4,20,10
2102,Delhi,Delhi,Pusa, DPCC,SO2,3,8,5
2108,Delhi,Delhi,Sonia Vihar, DPCC,SO2,1,3,2
2109,Delhi,Delhi,Sri Aurobindo Marg, DPCC,SO2,6,18,11
2114,Delhi,Delhi,Vivek Vihar, DPCC,SO2,4,6,5
2118,Gujarat,Ahmedabad,Gyaspur, IITM,SO2,1,1,1
2124,Gujarat,Ahmedabad,Sardar Vallabhbhai Patel Stadium, IITM,SO2,3,4,3
2135,Harya0,Bhiwani,H.B. Colony, HSPCB,SO2,6,80,12
2143,Harya0,Faridabad,Sector 30, HSPCB,SO2,2,105,32
2148,Harya0,Gurugram,Vikas Sadan, HSPCB,SO2,7,34,25
2152,Harya0,Jind,Police Lines, HSPCB,SO2,1,21,6
2159,Harya0,Rohtak,MD University, HSPCB,SO2,1,19,6
2160,Harya0,Sirsa,F, HSPCB,SO2,5,15,9
2168,Jharkhand,Dhanbad,Sardar Patel 0gar, JSPCB,SO2,1,30,10
2172,Kar0taka,Belgaum,Ramteerth 0gar, KSPCB,SO2,8,9,9
2197,Kar0taka,Hubballi,Deshpande 0gar, KSPCB,SO2,14,15,14
2199,Kar0taka,Kalaburagi,Mahatma Basaveswar Colony, KSPCB,SO2,5,10,7
2206,Kar0taka,Rama0gara,Vijay 0gar, KSPCB,SO2,27,42,31
2209,Kar0taka,Shivamogga,Vinoba 0gara, KSPCB,SO2,2,6,4
2220,Kerala,Thrissur,Corporation Ground, Kerala PCB,SO2,1,22,9
2244,Madhya Pradesh,Jabalpur,Gupteshwar, JMC,SO2,7,31,14
2249,Madhya Pradesh,Katni,Gole Bazar, MPPCB,SO2,3,13,7
2250,Madhya Pradesh,Mandideep,Sector, MPPCB,SO2,35,139,83
2253,Madhya Pradesh,Ratlam,Shasthri 0gar, IPCA Lab,SO2,14,17,15
2254,Madhya Pradesh,Sagar,Deen Dayal 0gar, MPPCB,SO2,2,13,9
2256,Madhya Pradesh,Singrauli,Suryakiran Bhawan NCL, MPPCB,SO2,10,108,46
2262,Maharashtra,Amravati,Shivneri Colony, MPCB,SO2,6,52,23
2284,Maharashtra,Kolhapur,Shivaji University, MPCB,SO2,2,21,8
2291,Maharashtra,Mumbai,Bandra Kurla Complex, IITM,SO2,1,46,20
2299,Maharashtra,Mumbai,Byculla, BMC,SO2,6,35,14
2304,Maharashtra,Mumbai,Colaba, MPCB,SO2,7,10,8
2308,Maharashtra,Mumbai,Ghatkopar, BMC,SO2,1,19,6
2310,Maharashtra,Mumbai,Kandivali West, BMC,SO2,3,6,4
2325,Maharashtra,Mumbai,Powai, MPCB,SO2,40,44,42
2327,Maharashtra,Mumbai,Sewri, BMC,SO2,6,43,19
2338,Maharashtra,0shik,MIDC Ambad, MPCB,SO2,8,42,16
2354,Maharashtra,Pimpri-Chinchwad,Park Street Wakad, MPCB,SO2,5,19,11
2355,Maharashtra,Pimpri-Chinchwad,Thergaon, MPCB,SO2,2,11,6
2384,0galand,Kohima,PWD Juction, NPCB,SO2,79,90,84
2393,Odisha,Byasa0gar,Ferro Chrome Colony, OSPCB,SO2,4,38,13
2396,Odisha,Cuttack,CDA Area, OSPCB,SO2,6,20,10
2397,Odisha,Keonjhar,Jagamohanpur, OSPCB,SO2,3,18,5
2407,Odisha,Tensa,Barsua Iron Ore Mines, OSPCB,SO2,10,22,16
2410,Punjab,Bathinda,Hardev 0gar, PPCB,SO2,1,45,18
2415,Rajasthan,Ajmer,Civil Lines, RSPCB,SO2,5,22,14
2424,Rajasthan,Bhilwara,Pratap 0gar, RSPCB,SO2,6,23,14
2436,Rajasthan,Jaipur,Mansarovar Sector, RSPCB,SO2,3,11,5
2440,Rajasthan,Jaipur,Sector, RSPCB,SO2,4,24,9
2443,Rajasthan,Jaisalmer,Sadar Bazar, RSPCB,SO2,5,16,8
